country,dates,genres,score,title,url,votes
United Kingdom (Great Britain),2013..2019,"[""Comedy"", ""History""]",7.8,Plebs,https://imdb.com/title/tt2731624/,8248
United Kingdom (Great Britain),2000..2011,"[""Crime"", ""Drama"", ""Mystery""]",7.9,Waking the Dead,https://imdb.com/title/tt0259733/,5939
United Kingdom (Great Britain),2017..2020,"[""Crime"", ""Drama"", ""Thriller""]",7.2,Tin Star,https://imdb.com/title/tt4607112/,14920
United Kingdom (Great Britain),2004..,"[""Animation"", ""Adventure"", ""Comedy""]",6.3,Peppa Pig,https://imdb.com/title/tt0426769/,5480
United Kingdom (Great Britain),2019..,"[""History"", ""Thriller""]",6.6,Traitors,https://imdb.com/title/tt7371896/,3407
United Kingdom (Great Britain),2015..,"[""Documentary"", ""Adventure"", ""Comedy""]",8.2,Travel Man: 48 Hours in...,https://imdb.com/title/tt4719744/,2943
United Kingdom (Great Britain),2011..2020,"[""Comedy""]",8.1,Friday Night Dinner,https://imdb.com/title/tt1844923/,19342
United Kingdom (Great Britain),2020..,"[""Drama"", ""Fantasy"", ""History""]",7.0,Romulus,https://imdb.com/title/tt10405220/,2424
United Kingdom (Great Britain),2019..2022,"[""Drama"", ""Mystery"", ""Thriller""]",6.9,Departure,https://imdb.com/title/tt9252156/,15491
United Kingdom (Great Britain),1973..2010,"[""Comedy""]",7.1,Last of the Summer Wine,https://imdb.com/title/tt0069602/,3329
United Kingdom (Great Britain),2022..,"[""Crime"", ""Mystery"", ""Thriller""]",7.3,The Chelsea Detective,https://imdb.com/title/tt14321914/,3012
United Kingdom (Great Britain),1982..1992,"[""Comedy"", ""History"", ""War""]",8.4,'Allo 'Allo!,https://imdb.com/title/tt0086659/,25811
United Kingdom (Great Britain),1993..2008,"[""Action"", ""Adventure"", ""Drama""]",8.4,Sharpe,https://imdb.com/title/tt12749392/,1553
United Kingdom (Great Britain),2021..,"[""Drama"", ""Mystery"", ""Thriller""]",6.9,The Pact,https://imdb.com/title/tt13107070/,3747
United Kingdom (Great Britain),2021..,"[""Drama"", ""History""]",7.1,Domina,https://imdb.com/title/tt11694186/,3987
United Kingdom (Great Britain),2013..2018,"[""Crime"", ""Drama"", ""Mystery""]",7.8,The Tunnel,https://imdb.com/title/tt2711738/,9663
United Kingdom (Great Britain),2020..2022,"[""Comedy"", ""Drama""]",8.5,Staged,https://imdb.com/title/tt12369754/,7092
United Kingdom (Great Britain),1975..1979,"[""Comedy""]",8.8,Fawlty Towers,https://imdb.com/title/tt0072500/,94646
United Kingdom (Great Britain),2021..,"[""Comedy""]",7.1,The Cleaner,https://imdb.com/title/tt12994356/,4401
United Kingdom (Great Britain),1992..2012,"[""Comedy""]",8.2,Absolutely Fabulous,https://imdb.com/title/tt0105929/,20318
United Kingdom (Great Britain),2022..,"[""Crime"", ""Mystery""]",7.2,Murder in Provence,https://imdb.com/title/tt14728056/,3039
United Kingdom (Great Britain),2021..,"[""Crime"", ""Drama"", ""Mystery""]",7.0,Professor T,https://imdb.com/title/tt11981644/,3495
United Kingdom (Great Britain),2023..,"[""Crime"", ""Drama"", ""Mystery""]",0.0,Beyond Paradise,https://imdb.com/title/tt21161156/,0
United Kingdom (Great Britain),2023..,"[""Comedy""]",5.4,The Family Pile,https://imdb.com/title/tt21371292/,62
United Kingdom (Great Britain),1993..1996,"[""Crime"", ""Drama"", ""Mystery""]",8.5,Cracker,https://imdb.com/title/tt0105977/,7150
United Kingdom (Great Britain),2012..2016,"[""Crime"", ""Drama"", ""Mystery""]",8.1,Ripper Street,https://imdb.com/title/tt2183641/,21549
United Kingdom (Great Britain),2003..2011,"[""Drama""]",7.5,The Royal,https://imdb.com/title/tt0313122/,1059
United Kingdom (Great Britain),2019..2022,"[""Short"", ""Comedy"", ""Drama""]",7.7,State of the Union,https://imdb.com/title/tt8708280/,5887
United Kingdom (Great Britain),2011..,"[""Comedy""]",7.1,Mrs. Brown's Boys,https://imdb.com/title/tt1819022/,8843
United Kingdom (Great Britain),2020..,"[""Drama""]",8.1,I May Destroy You,https://imdb.com/title/tt11204260/,22737
United Kingdom (Great Britain),2007..2019,"[""Comedy"", ""Romance""]",8.2,Gavin & Stacey,https://imdb.com/title/tt0908454/,21050
United Kingdom (Great Britain),2002..2009,"[""Crime"", ""Drama"", ""Mystery""]",8.3,Wire in the Blood,https://imdb.com/title/tt0337792/,8627
United Kingdom (Great Britain),1992..2005,"[""Comedy"", ""Romance""]",8.3,As Time Goes By,https://imdb.com/title/tt0105943/,4564
United Kingdom (Great Britain),2021..,"[""Crime"", ""Drama""]",6.8,You Don't Know Me,https://imdb.com/title/tt12005828/,6182
United Kingdom (Great Britain),2011..2017,"[""Comedy""]",7.8,Episodes,https://imdb.com/title/tt1582350/,35481
United Kingdom (Great Britain),2022..,"[""Crime"", ""Drama""]",6.8,Maxine,https://imdb.com/title/tt19783762/,492
United Kingdom (Great Britain),1995..1998,"[""Comedy""]",8.7,Father Ted,https://imdb.com/title/tt0111958/,41227
United Kingdom (Great Britain),1994..2020,"[""Comedy""]",8.0,The Vicar of Dibley,https://imdb.com/title/tt0108981/,14368
United Kingdom (Great Britain),2022..,"[""Drama""]",7.3,The Walk-In,https://imdb.com/title/tt22175166/,1685
United Kingdom (Great Britain),2022..,"[""Comedy""]",6.9,Ten Percent,https://imdb.com/title/tt11181824/,2242
United Kingdom (Great Britain),2019..2022,"[""Crime"", ""Mystery"", ""Thriller""]",7.0,Traces,https://imdb.com/title/tt9788012/,5436
United Kingdom (Great Britain),2000..,"[""Drama""]",4.6,Doctors,https://imdb.com/title/tt0241383/,1398
United Kingdom (Great Britain),2022..,"[""Drama"", ""Mystery""]",6.3,The Confessions of Frannie Langton,https://imdb.com/title/tt10225224/,327
United Kingdom (Great Britain),2017..2018,"[""Comedy"", ""Crime""]",6.9,Snatch,https://imdb.com/title/tt5992164/,4246
United Kingdom (Great Britain),2007..2011,"[""Drama""]",7.3,Secret Diary of a Call Girl,https://imdb.com/title/tt1000734/,13813
United Kingdom (Great Britain),2015..2018,"[""Comedy"", ""Crime"", ""Drama""]",8.0,No Offence,https://imdb.com/title/tt3922704/,5650
United Kingdom (Great Britain),2017..2018,"[""Drama"", ""Sci-Fi""]",7.2,Electric Dreams,https://imdb.com/title/tt5711280/,17179
United Kingdom (Great Britain),1979..1988,"[""Comedy"", ""Drama"", ""Horror""]",7.6,Tales of the Unexpected,https://imdb.com/title/tt0075592/,2195
United Kingdom (Great Britain),2017..2020,"[""Crime"", ""Drama"", ""Thriller""]",7.1,Liar,https://imdb.com/title/tt6021284/,10272
United Kingdom (Great Britain),2019..,"[""Crime"", ""Drama"", ""Mystery""]",7.8,Giri/Haji,https://imdb.com/title/tt8001106/,14974
United Kingdom (Great Britain),2011..2016,"[""Comedy"", ""Drama""]",7.8,Fresh Meat,https://imdb.com/title/tt2058303/,18370
United Kingdom (Great Britain),2021..2022,"[""Comedy"", ""Drama""]",6.3,The Larkins,https://imdb.com/title/tt13678304/,1660
United Kingdom (Great Britain),2022..,"[""Short"", ""Comedy"", ""Family""]",6.7,Man vs. Bee,https://imdb.com/title/tt13640670/,29435
United Kingdom (Great Britain),1975..1977,"[""Adventure"", ""Drama"", ""Sci-Fi""]",7.3,Space: 1999,https://imdb.com/title/tt0072564/,8661
United Kingdom (Great Britain),2019..,"[""Crime"", ""Drama"", ""Mystery""]",6.7,London Kills,https://imdb.com/title/tt8571906/,2392
United Kingdom (Great Britain),2020..,"[""Crime"", ""Drama"", ""Mystery""]",6.9,Young Wallander,https://imdb.com/title/tt9359220/,12229
United Kingdom (Great Britain),2021..,"[""Comedy""]",7.5,Starstruck,https://imdb.com/title/tt10801368/,6705
United Kingdom (Great Britain),2018..2022,"[""Crime"", ""Drama"", ""Mystery""]",7.2,Hidden,https://imdb.com/title/tt7217374/,4936
United Kingdom (Great Britain),1964..1988,"[""Drama""]",4.2,Crossroads,https://imdb.com/title/tt0057741/,373
United Kingdom (Great Britain),2023..,"[""Action"", ""Comedy"", ""Crime""]",0.0,The Gentlemen,https://imdb.com/title/tt13210838/,0
United Kingdom (Great Britain),2022..,"[""Drama"", ""Horror"", ""Mystery""]",6.6,The Midwich Cuckoos,https://imdb.com/title/tt14245846/,3450
United Kingdom (Great Britain),2007..,"[""Comedy"", ""Game-Show""]",8.2,Would I Lie to You?,https://imdb.com/title/tt1055238/,8893
United Kingdom (Great Britain),1996..2007,"[""Crime"", ""Mystery"", ""Drama""]",7.4,Dalziel and Pascoe,https://imdb.com/title/tt0147760/,3027
United Kingdom (Great Britain),1979..1994,"[""Comedy"", ""Crime"", ""Drama""]",7.8,Minder,https://imdb.com/title/tt0078657/,2567
United Kingdom (Great Britain),2012..,"[""Comedy"", ""Game-Show""]",8.2,8 Out of 10 Cats Does Countdown,https://imdb.com/title/tt2345459/,6138
United Kingdom (Great Britain),2021..2023,"[""Drama"", ""Mystery""]",6.6,The Tower,https://imdb.com/title/tt14364876/,3209
United Kingdom (Great Britain),2005..2007,"[""Comedy"", ""Drama""]",8.3,Extras,https://imdb.com/title/tt0445114/,57950
United Kingdom (Great Britain),2020..,"[""Crime"", ""Drama"", ""Mystery""]",6.6,White Lines,https://imdb.com/title/tt9073958/,17434
United Kingdom (Great Britain),1994..1999,"[""Adventure"", ""Comedy"", ""Crime""]",8.0,Due South,https://imdb.com/title/tt0108756/,7094
United Kingdom (Great Britain),1983..2010,"[""Crime"", ""Drama"", ""Mystery""]",7.3,Taggart,https://imdb.com/title/tt0088621/,1763
United Kingdom (Great Britain),2009..2015,"[""Comedy""]",8.2,Miranda,https://imdb.com/title/tt1533435/,15959
United Kingdom (Great Britain),1984..2021,"[""Animation"", ""Short"", ""Adventure""]",6.5,Thomas & Friends,https://imdb.com/title/tt0086815/,5459
United Kingdom (Great Britain),2020..2022,"[""Crime"", ""Drama"", ""Thriller""]",6.8,Van der Valk,https://imdb.com/title/tt9128874/,3418
United Kingdom (Great Britain),2007..2011,"[""Action"", ""Adventure"", ""Drama""]",7.2,Primeval,https://imdb.com/title/tt0808096/,14782
United Kingdom (Great Britain),2008..2011,"[""Drama"", ""Romance""]",8.2,Lark Rise to Candleford,https://imdb.com/title/tt1077744/,7859
United Kingdom (Great Britain),2008..2013,"[""Comedy"", ""Drama"", ""Fantasy""]",7.8,Being Human,https://imdb.com/title/tt1349938/,25665
United Kingdom (Great Britain),2008..2016,"[""Crime"", ""Drama"", ""Mystery""]",7.8,Wallander,https://imdb.com/title/tt1178618/,15544
United Kingdom (Great Britain),2001..2011,"[""Comedy""]",7.1,Two Pints of Lager and a Packet of Crisps,https://imdb.com/title/tt0278251/,4554
United Kingdom (Great Britain),2013..2016,"[""Drama"", ""History""]",7.7,Mr Selfridge,https://imdb.com/title/tt2310212/,16208
United Kingdom (Great Britain),1984..1985,"[""Crime"", ""Drama"", ""Mystery""]",8.7,The Adventures of Sherlock Holmes,https://imdb.com/title/tt0086661/,22717
United Kingdom (Great Britain),2022..,"[""Action"", ""Crime"", ""Drama""]",6.3,Trigger Point,https://imdb.com/title/tt11958610/,5801
United Kingdom (Great Britain),2021..,"[""Crime"", ""Drama""]",7.6,Kin,https://imdb.com/title/tt13444408/,5284
United Kingdom (Great Britain),2016..2018,"[""Comedy"", ""Drama""]",8.1,Flowers,https://imdb.com/title/tt5619658/,6015
United Kingdom (Great Britain),2004..2005,"[""Crime"", ""Drama"", ""Mystery""]",7.2,Murder in Suburbia,https://imdb.com/title/tt0396997/,1527
United Kingdom (Great Britain),2022..,"[""Animation"", ""Comedy"", ""Horror""]",8.8,Don't Hug Me I'm Scared,https://imdb.com/title/tt14932528/,3255
United Kingdom (Great Britain),1970..1971,"[""Action"", ""Sci-Fi""]",7.9,UFO,https://imdb.com/title/tt0063962/,3723
United Kingdom (Great Britain),2022..,"[""Comedy"", ""Thriller""]",7.7,Am I Being Unreasonable?,https://imdb.com/title/tt15792042/,2298
United Kingdom (Great Britain),2005..2012,"[""Comedy""]",8.7,The Thick of It,https://imdb.com/title/tt0459159/,24139
United Kingdom (Great Britain),1978..2008,"[""Comedy"", ""Drama"", ""Family""]",7.1,Grange Hill,https://imdb.com/title/tt0075512/,1513
United Kingdom (Great Britain),1994..1997,"[""Comedy"", ""Crime"", ""Drama""]",7.7,Pie in the Sky,https://imdb.com/title/tt0106102/,1691
United Kingdom (Great Britain),1995..,"[""Drama"", ""Romance""]",4.6,Hollyoaks,https://imdb.com/title/tt0112004/,4299
United Kingdom (Great Britain),2020..,"[""Comedy"", ""Drama""]",7.5,Breeders,https://imdb.com/title/tt8129450/,6332
United Kingdom (Great Britain),2007..,"[""Comedy"", ""Music"", ""Talk-Show""]",8.4,The Graham Norton Show,https://imdb.com/title/tt0924651/,12359
United Kingdom (Great Britain),2006..2007,"[""Crime"", ""Drama"", ""Mystery""]",8.4,Life on Mars,https://imdb.com/title/tt0478942/,31036
United Kingdom (Great Britain),2009..2013,"[""Crime"", ""Mystery"", ""Thriller""]",7.8,Whitechapel,https://imdb.com/title/tt1186356/,13580
United Kingdom (Great Britain),2019..,"[""Comedy"", ""Crime"", ""Drama""]",7.3,Guilt,https://imdb.com/title/tt9644058/,4288
United Kingdom (Great Britain),2003..,"[""Comedy"", ""Game-Show""]",8.6,QI,https://imdb.com/title/tt0380136/,32253
United Kingdom (Great Britain),2018..,"[""Action"", ""Adventure"", ""Fantasy""]",4.0,Troy: Fall of a City,https://imdb.com/title/tt5103758/,14402
United Kingdom (Great Britain),2022..,"[""Crime"", ""Drama"", ""Mystery""]",5.5,Suspect,https://imdb.com/title/tt15510352/,1222
United Kingdom (Great Britain),2019..,"[""Drama""]",6.3,The Accident,https://imdb.com/title/tt9145372/,2459
United Kingdom (Great Britain),2015..2017,"[""Thriller""]",7.7,Doctor Foster: A Woman Scorned,https://imdb.com/title/tt4602768/,20214
United Kingdom (Great Britain),2000..2004,"[""Comedy"", ""Romance""]",8.6,Coupling,https://imdb.com/title/tt0237123/,46119
United Kingdom (Great Britain),1982..2003,"[""Drama""]",6.5,Brookside,https://imdb.com/title/tt0083392/,811
United Kingdom (Great Britain),2017..2019,"[""Drama"", ""History""]",6.9,Jamestown,https://imdb.com/title/tt5650650/,5200
United Kingdom (Great Britain),2019..,"[""Drama""]",7.1,I Am...,https://imdb.com/title/tt9165134/,691
United Kingdom (Great Britain),2000..2011,"[""Comedy""]",7.5,My Family,https://imdb.com/title/tt0257315/,9867
United Kingdom (Great Britain),1969..1989,"[""Comedy""]",7.6,The Benny Hill Show,https://imdb.com/title/tt0063869/,5151
United Kingdom (Great Britain),2007..2010,"[""Drama""]",8.3,Cranford,https://imdb.com/title/tt0974077/,9951
United Kingdom (Great Britain),2018..,"[""Biography"", ""Crime"", ""Drama""]",7.5,Trust,https://imdb.com/title/tt5664952/,7345
United Kingdom (Great Britain),2012..2014,"[""Comedy"", ""Drama""]",8.1,Derek,https://imdb.com/title/tt2616280/,33578
United Kingdom (Great Britain),2021..,"[""Crime"", ""Drama"", ""Mystery""]",7.2,Crime,https://imdb.com/title/tt12759778/,2892
United Kingdom (Great Britain),2012..2016,"[""Drama"", ""History"", ""War""]",8.2,The Hollow Crown,https://imdb.com/title/tt2262456/,6796
United Kingdom (Great Britain),2021..,"[""Crime"", ""Drama"", ""Mystery""]",7.5,Dalgliesh,https://imdb.com/title/tt13430420/,3488
United Kingdom (Great Britain),2021..,"[""Crime"", ""Thriller""]",6.3,Before We Die,https://imdb.com/title/tt13125694/,1518
United Kingdom (Great Britain),2017..2019,"[""Comedy""]",7.4,White Gold,https://imdb.com/title/tt6010920/,11839
United Kingdom (Great Britain),2018..,"[""Animation"", ""Adventure"", ""Comedy""]",8.5,Hilda,https://imdb.com/title/tt6385540/,11332
United Kingdom (Great Britain),2011..2013,"[""Adventure"", ""Drama"", ""Family""]",7.3,House of Anubis,https://imdb.com/title/tt1638319/,5055
United Kingdom (Great Britain),1982..1984,"[""Comedy""]",8.2,The Young Ones,https://imdb.com/title/tt0083505/,15485
United Kingdom (Great Britain),2021..,"[""Crime"", ""Drama"", ""Fantasy""]",6.0,The Irregulars,https://imdb.com/title/tt10893694/,15762
United Kingdom (Great Britain),2018..2019,"[""Action"", ""Drama"", ""Thriller""]",7.1,Deep State,https://imdb.com/title/tt4785472/,6099
United Kingdom (Great Britain),2022..,"[""Crime"", ""Thriller""]",6.6,The Rising,https://imdb.com/title/tt14538210/,1970
United Kingdom (Great Britain),1989..2020,"[""Comedy""]",6.2,Birds of a Feather,https://imdb.com/title/tt0096545/,2271
United Kingdom (Great Britain),1974..1978,"[""Action"", ""Comedy"", ""Crime""]",8.1,The Sweeney,https://imdb.com/title/tt0071059/,2387
United Kingdom (Great Britain),2021..,"[""Crime""]",4.9,The Holiday,https://imdb.com/title/tt14773642/,1251
United Kingdom (Great Britain),2000..2003,"[""Drama""]",7.7,Clocking Off,https://imdb.com/title/tt0243183/,480
United Kingdom (Great Britain),2022..,"[""Drama"", ""Reality-TV""]",4.8,The Kardashians,https://imdb.com/title/tt15791630/,3024
United Kingdom (Great Britain),2020..,"[""Drama"", ""Thriller""]",6.4,Cobra,https://imdb.com/title/tt10062652/,3768
United Kingdom (Great Britain),2003..2006,"[""Crime"", ""Drama"", ""Mystery""]",7.6,Rosemary & Thyme,https://imdb.com/title/tt0377253/,4883
United Kingdom (Great Britain),1999..2022,"[""Drama""]",5.8,Holby City,https://imdb.com/title/tt0184122/,2214
United Kingdom (Great Britain),1983..2004,"[""Comedy"", ""Drama""]",8.5,"Auf Wiedersehen, Pet",https://imdb.com/title/tt0086665/,3669
United Kingdom (Great Britain),2019..,"[""Comedy""]",7.8,This Way Up,https://imdb.com/title/tt8430356/,7063
United Kingdom (Great Britain),2022..,"[""Crime"", ""Drama"", ""Thriller""]",4.8,Deadline,https://imdb.com/title/tt15262630/,366
United Kingdom (Great Britain),2002..2006,"[""Drama"", ""Sport""]",6.4,Footballers' Wives,https://imdb.com/title/tt0302103/,1741
United Kingdom (Great Britain),2021..,"[""Drama"", ""Thriller""]",6.5,Smother,https://imdb.com/title/tt11719808/,1562
United Kingdom (Great Britain),1996..2002,"[""Action"", ""Adventure"", ""Comedy""]",7.3,Lexx,https://imdb.com/title/tt0115243/,8176
United Kingdom (Great Britain),2006..2009,"[""Action"", ""Adventure"", ""Comedy""]",7.4,Robin Hood,https://imdb.com/title/tt0787985/,16836
United Kingdom (Great Britain),1968..1977,"[""Comedy"", ""War""]",8.1,Dad's Army,https://imdb.com/title/tt0062552/,6728
United Kingdom (Great Britain),1999..2001,"[""Action"", ""Comedy""]",8.6,Spaced,https://imdb.com/title/tt0187664/,55320
United Kingdom (Great Britain),2022..,"[""Crime"", ""Drama""]",5.3,Granite Harbour,https://imdb.com/title/tt20224612/,478
United Kingdom (Great Britain),2019..,"[""Biography"", ""Crime"", ""Drama""]",7.6,Manhunt,https://imdb.com/title/tt7801964/,9238
United Kingdom (Great Britain),2023..,"[""Comedy"", ""Drama"", ""Romance""]",5.8,Romantic Getaway,https://imdb.com/title/tt20450344/,405
United Kingdom (Great Britain),2019..,"[""Crime"", ""Drama"", ""Mystery""]",7.3,Queens of Mystery,https://imdb.com/title/tt8974594/,2601
United Kingdom (Great Britain),2016..,"[""Comedy""]",7.9,Two Doors Down,https://imdb.com/title/tt5603868/,1715
United Kingdom (Great Britain),1982..1983,"[""Comedy""]",8.0,Blackadder,https://imdb.com/title/tt0084988/,39036
United Kingdom (Great Britain),2006..2013,"[""Drama""]",7.3,Wild at Heart,https://imdb.com/title/tt0757127/,1564
United Kingdom (Great Britain),1981..1991,"[""Crime"", ""Drama"", ""Mystery""]",6.8,Bergerac,https://imdb.com/title/tt0081831/,1991
United Kingdom (Great Britain),2022..,"[""Drama""]",7.4,Somewhere Boy,https://imdb.com/title/tt13045814/,686
United Kingdom (Great Britain),..,"[""Drama"", ""Thriller""]",0.0,Disclaimer,https://imdb.com/title/tt16294384/,0
United Kingdom (Great Britain),2009..2012,"[""Crime"", ""Drama"", ""Thriller""]",7.1,Above Suspicion,https://imdb.com/title/tt1247637/,2844
